[boot.Main.main]Launch.ID:1585201930152
[data.Config.reload]Reload over.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.solveAllConflict]solvingConflict obj:VideoClip
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=36
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=35
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=34
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=33
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=32
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=31
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=30
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=29
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=28
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=27
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=26
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=25
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=24
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=23
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=22
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=21
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=20
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=19
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=18
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=17
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=16
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=15
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=14
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=13
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=12
[guiMgr.panels.EditingPnl.solveAllConflict]Remove Ele:VideoClip elms.size()=11
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[guiMgr.panels.EditingPnl.updateElement]Update Elements.
[data.Config.set]Set mwd.isMax=false
[data.Config.set]Set mwd.width=1136
[data.Config.set]Set mwd.height=924
[data.Config.set]Set mwd.x=52
[data.Config.set]Set mwd.y=226
[data.Config.set]Set editingPnl.color=0.18
[data.Config.set]Set toolPnl.color=0.25
[data.Config.set]Set trackOper.color=0.25
[data.Config.set]Set labelCheck.color=0.25
[data.Config.set]Set trackOper.x=169
[data.Config.set]Set trackOper.y=148
[data.Config.set]Set toolPnl.x=387
[data.Config.set]Set toolPnl.y=55
[data.Config.set]Set labelCheck.x=692
[data.Config.set]Set labelCheck.y=103
[data.Config.set]Set infoBar.color=0.35
[data.Config.set]Set trackLocationAdd=-215
[data.Config.set]Set eleHeight=40
[guiMgr.MainWd.windowClosing]Closing...
